src,id,k,sStar,wtU,wtV,lenU,lenV
ctrnact,ctrnact-08_34-4s4_5c4-11,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-12,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-13,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-14,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-15,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-17,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-31,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c4-36,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s4_5c_6f_6i2-1,8,15,1,15,1.000000,14.196152
ctrnact,ctrnact-08_34-4s4_5c_6i3-1,8,16,1,16,1.000000,15.070474
ctrnact,ctrnact-08_34-4s5_5c2_6f-1,8,15,1,15,1.000000,14.606636
ctrnact,ctrnact-08_34-4s5_5c2_6i-21,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s5_5c2_6i-6,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s5_5c2_6i-7,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s5_5c2_6i-8,8,16,1,16,1.000000,15.464102
ctrnact,ctrnact-08_34-4s5_5c3-1,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s5_5c3-16,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s5_5c3-2,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s5_5c3-3,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s5_5c3-4,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s5_5c3-5,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s5_5c_6f_6i-1,8,15,1,15,1.000000,14.464102
ctrnact,ctrnact-08_34-4s5_5c_6i2-1,8,16,1,16,1.000000,15.338279
ctrnact,ctrnact-08_34-4s6_5c2-7,8,16,1,16,1.000000,15.732051
ctrnact,ctrnact-08_34-4s6_5c2-8,8,16,1,16,1.000000,15.732051
ctrnact,ctrnact-08_34-4s6_5c2-9,8,16,1,16,1.000000,15.732051
ctrnact,ctrnact-08_34-4s6_5c_6f-1,8,15,1,15,1.000000,14.732051
ctrnact,ctrnact-08_34-4s6_5c_6i-1,8,16,1,16,1.000000,15.606088
ctrnact,ctrnact-08_34-4s7_5c-1,8,16,1,16,1.000000,15.873902
ctrnact,ctrnact-08_34-4s_5c2_6f2_6i3-1,8,14,1,14,1.000000,12.660254
ctrnact,ctrnact-08_34-4s_5c2_6f2_6i3-2,8,14,1,14,1.000000,12.660254
ctrnact,ctrnact-08_34-4s_5c2_6f_6i4-1,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-4s_5c2_6f_6i4-2,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-4s_5c2_6f_6i4-3,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-4s_5c2_6f_6i4-4,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-4s_5c2_6f_6i4-5,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-4s_5c2_6i5-2,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-4s_5c2_6i5-3,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-4s_5c2_6i5-4,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-4s_5c2_6i5-5,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-1,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-10,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-2,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-3,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-4,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-6,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-7,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6f_6i3-9,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-4s_5c3_6i4-1,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-11,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-12,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-2,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-3,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-4,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-5,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-6,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-8,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c3_6i4-9,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-4s_5c4_6f2_6i-1,8,14,1,14,1.000000,12.928203
ctrnact,ctrnact-08_34-4s_5c4_6f2_6i-2,8,14,1,14,1.000000,12.928203
ctrnact,ctrnact-08_34-4s_5c4_6f2_6i-4,8,14,1,14,1.000000,12.928203
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-1,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-11,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-12,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-14,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-18,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-2,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-3,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-5,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-6,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-7,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-8,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6f_6i2-9,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-4s_5c4_6i3-1,8,8,1,8,1.000000,7.347160
ctrnact,ctrnact-08_34-4s_5c4_6i3-10,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-11,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-12,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-15,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-16,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-17,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-18,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-2,8,8,1,8,1.000000,7.347160
ctrnact,ctrnact-08_34-4s_5c4_6i3-20,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-21,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-25,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-26,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-5,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-6,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-7,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-8,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c4_6i3-9,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-1,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-10,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-11,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-13,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-2,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-3,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-6,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-8,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6f_6i-9,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-4s_5c5_6i2-1,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-14,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-16,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-17,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-18,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-19,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-2,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-20,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-21,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-23,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-3,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-30,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-4,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-5,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-6,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-7,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-8,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c5_6i2-9,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-4s_5c6_6f-1,8,15,1,15,1.000000,14.071064
ctrnact,ctrnact-08_34-4s_5c6_6f-3,8,15,1,15,1.000000,14.071064
ctrnact,ctrnact-08_34-4s_5c6_6f-5,8,15,1,15,1.000000,14.071064
ctrnact,ctrnact-08_34-4s_5c6_6i-14,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-15,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-18,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-19,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-2,8,8,1,8,1.000000,7.464102
ctrnact,ctrnact-08_34-4s_5c6_6i-20,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-21,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-4,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-5,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-6,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-7,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-8,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c6_6i-9,8,16,1,16,1.000000,14.928203
ctrnact,ctrnact-08_34-4s_5c7-1,8,16,1,16,1.000000,15.070474
ctrnact,ctrnact-08_34-4s_5c7-2,8,16,1,16,1.000000,15.070474
ctrnact,ctrnact-08_34-4s_5c7-5,8,16,1,16,1.000000,15.070474
ctrnact,ctrnact-08_34-4s_5c7-6,8,16,1,16,1.000000,15.070474
ctrnact,ctrnact-08_34-4s_5c_5d2_5e_5f_6f_6h-1,8,6,4,6,3.732051,5.554854
ctrnact,ctrnact-08_34-4s_5c_5d3_5f2_6i-1,8,6,6,6,5.111199,5.111199
ctrnact,ctrnact-08_34-4s_5c_5d_5e_6a_6h2_6i-1,8,8,8,8,7.196152,7.196152
ctrnact,ctrnact-08_34-4s_5c_6f_6i5-1,8,15,1,15,1.000000,13.392305
ctrnact,ctrnact-08_34-4s_5c_6i6-1,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-4u_5c_5d3_5f_6i_6j-1,8,8,8,8,7.209769,7.209769
ctrnact,ctrnact-08_34-4u_5d4_5f2_6g-1,8,5,3,5,2.909313,4.836559
ctrnact,ctrnact-08_34-4u_5d4_5f2_6j-5,8,4,4,4,3.863703,3.898224
ctrnact,ctrnact-08_34-5c2_5d_5e_5f3_6f-1,8,6,4,6,3.732051,5.732051
ctrnact,ctrnact-08_34-5c2_5d_5f4_6i-1,8,7,7,7,6.464102,6.464102
ctrnact,ctrnact-08_34-5c2_5e2_5f2_6a_6f-1,8,8,8,8,7.464102,7.464102
ctrnact,ctrnact-08_34-5c2_5e2_5f_6a_6h2-1,8,8,8,8,7.196152,7.196152
ctrnact,ctrnact-08_34-5c2_5f5_6i-1,8,6,5,6,4.732051,5.620361
ctrnact,ctrnact-08_34-5c2_6f2_6i4-1,8,14,1,14,1.000000,12.392305
ctrnact,ctrnact-08_34-5c2_6f2_6i4-2,8,14,1,14,1.000000,12.392305
ctrnact,ctrnact-08_34-5c2_6f_6i5-1,8,15,1,15,1.000000,13.267755
ctrnact,ctrnact-08_34-5c2_6f_6i5-2,8,15,1,15,1.000000,13.267755
ctrnact,ctrnact-08_34-5c2_6f_6i5-3,8,15,1,15,1.000000,13.267755
ctrnact,ctrnact-08_34-5c2_6f_6i5-4,8,15,1,15,1.000000,13.267755
ctrnact,ctrnact-08_34-5c2_6f_6i5-5,8,15,1,15,1.000000,13.267755
ctrnact,ctrnact-08_34-5c2_6f_6i5-6,8,15,1,15,1.000000,13.267755
ctrnact,ctrnact-08_34-5c2_6i6-2,8,16,1,16,1.000000,14.124356
ctrnact,ctrnact-08_34-5c2_6i6-3,8,16,1,16,1.000000,14.124356
ctrnact,ctrnact-08_34-5c2_6i6-4,8,16,1,16,1.000000,14.124356
ctrnact,ctrnact-08_34-5c3_5d_5f4-1,8,6,6,6,5.111199,5.111199
ctrnact,ctrnact-08_34-5c3_6f_6i4-1,8,15,1,15,1.000000,13.392305
ctrnact,ctrnact-08_34-5c3_6f_6i4-3,8,15,1,15,1.000000,13.392305
ctrnact,ctrnact-08_34-5c3_6f_6i4-4,8,15,1,15,1.000000,13.392305
ctrnact,ctrnact-08_34-5c3_6f_6i4-7,8,15,1,15,1.000000,13.392305
ctrnact,ctrnact-08_34-5c3_6i5-1,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-5c3_6i5-2,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-5c3_6i5-4,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-5c3_6i5-5,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-5c3_6i5-7,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-5c3_6i5-8,8,16,1,16,1.000000,14.267094
ctrnact,ctrnact-08_34-5c4_6f2_6i2-1,8,14,1,14,1.000000,12.660254
ctrnact,ctrnact-08_34-5c4_6f2_6i2-5,8,14,1,14,1.000000,12.660254
ctrnact,ctrnact-08_34-5c4_6f_6i3-1,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-14,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-15,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-18,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-2,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-3,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-4,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-6,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-7,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6f_6i3-8,8,15,1,15,1.000000,13.535518
ctrnact,ctrnact-08_34-5c4_6i4-11,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-13,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-19,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-22,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-6,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-7,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-8,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c4_6i4-9,8,16,1,16,1.000000,14.392305
ctrnact,ctrnact-08_34-5c5_6f_6i2-1,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-5c5_6f_6i2-2,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-5c5_6f_6i2-3,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-5c5_6f_6i2-6,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-5c5_6f_6i2-8,8,15,1,15,1.000000,13.660254
ctrnact,ctrnact-08_34-5c5_6i3-1,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-12,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-14,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-2,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-22,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-3,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-4,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-5,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-6,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c5_6i3-7,8,16,1,16,1.000000,14.534882
ctrnact,ctrnact-08_34-5c6_6f_6i-1,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-5c6_6f_6i-2,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-5c6_6f_6i-7,8,15,1,15,1.000000,13.803287
ctrnact,ctrnact-08_34-5c6_6i2-10,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-5c6_6i2-13,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-5c6_6i2-14,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-5c6_6i2-7,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-5c6_6i2-8,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-5c6_6i2-9,8,16,1,16,1.000000,14.660254
ctrnact,ctrnact-08_34-5c7_6f-1,8,15,1,15,1.000000,13.928203
ctrnact,ctrnact-08_34-5c7_6i-1,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-5c7_6i-2,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-5c7_6i-3,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-5c7_6i-4,8,16,1,16,1.000000,14.802675
ctrnact,ctrnact-08_34-5c_5d2_5e2_5f2_6f-1,8,6,4,6,3.732051,5.732051
ctrnact,ctrnact-08_34-5c_5d2_5e_5f3_6f-1,8,7,4,7,3.732051,6.505421
ctrnact,ctrnact-08_34-5c_5d2_5e_5f_6h3-1,8,8,3,8,2.732051,7.491619
ctrnact,ctrnact-08_34-5c_5d2_5e_6a_6d_6i_6j-1,8,8,8,8,7.732051,7.732051
ctrnact,ctrnact-08_34-5c_5d_5e2_5f3_6i-1,8,7,4,7,3.732051,6.249205
ctrnact,ctrnact-08_34-5c_5d_5e3_5f_6h2-1,8,7,3,7,2.732051,6.732051
ctrnact,ctrnact-08_34-5c_5d_5e_5f_6a_6d_6i_6j-1,8,8,8,8,7.732051,7.732051
ctrnact,ctrnact-08_34-5c_5f6_6i-1,8,8,8,8,7.209769,7.209769
ctrnact,ctrnact-08_34-5c_6f_6i6-1,8,15,1,15,1.000000,13.124356
ctrnact,ctrnact-08_34-5c_6i7-1,8,16,1,16,1.000000,13.999313
ctrnact,ctrnact-08_34-5d2_5e2_5f2_6f2-1,8,5,5,5,4.625182,4.625182
ctrnact,ctrnact-08_34-5d2_5e2_5f3_6i-1,8,7,4,7,3.732051,6.464102
ctrnact,ctrnact-08_34-5d2_5e2_5f_6d_6i2-1,8,6,6,6,5.732051,5.732051
ctrnact,ctrnact-08_34-5d2_5e_5f2_6a_6d_6i-1,8,9,9,9,8.196152,8.196152
ctrnact,ctrnact-08_34-5d2_5e_5f_6f_6h_6i_6j-1,8,5,5,5,4.574735,4.574735
ctrnact,ctrnact-08_34-5d2_5e_5f_6h2_6i_6j-1,8,6,5,6,4.464102,5.353527
ctrnact,ctrnact-08_34-5d2_5f5_6j-1,8,5,4,5,3.632651,4.319752
ctrnact,ctrnact-08_34-5d2_5f6-1,8,8,2,8,1.931852,7.727407
ctrnact,ctrnact-08_34-5d2_5f6-12,8,8,2,8,1.931852,7.744725
ctrnact,ctrnact-08_34-5d2_5f6-9,8,8,2,8,1.931852,7.744725
ctrnact,ctrnact-08_34-5d3_5e2_5f2_6f-1,8,7,4,7,3.732051,6.505421
ctrnact,ctrnact-08_34-5d3_5f4_6g-1,8,5,3,5,2.909313,4.836559
ctrnact,ctrnact-08_34-5d3_5f5-1,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d3_5f5-5,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d3_5f5-6,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d4_5f2_6g_6j-1,8,5,3,5,2.909313,4.891646
ctrnact,ctrnact-08_34-5d4_5f4-1,8,8,2,8,1.931852,7.727407
ctrnact,ctrnact-08_34-5d4_5f4-27,8,8,2,9,1.931852,7.779245
ctrnact,ctrnact-08_34-5d4_5f4-28,8,8,2,8,1.931852,7.727407
ctrnact,ctrnact-08_34-5d4_5f4-59,8,8,2,9,1.931852,7.779245
ctrnact,ctrnact-08_34-5d5_5f3-1,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d5_5f3-11,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d5_5f3-2,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d6_5f2-13,8,8,2,9,1.931852,7.736692
ctrnact,ctrnact-08_34-5d6_5f2-14,8,8,2,8,1.931852,7.744725
ctrnact,ctrnact-08_34-5d6_5f2-37,8,8,2,9,1.931852,7.779245
ctrnact,ctrnact-08_34-5d7_5f-1,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5d_5e2_5f2_6f2_6h-1,8,7,3,7,2.732051,6.732051
ctrnact,ctrnact-08_34-5d_5e3_5f2_6f_6h-1,8,8,3,8,2.732051,7.228327
ctrnact,ctrnact-08_34-5d_5f7-1,8,16,2,16,1.931852,15.454813
ctrnact,ctrnact-08_34-5e3_5f4_6i-1,8,7,4,7,3.732051,6.249205
ctrnact,ctrnact-08_34-5e4_5f2_6a_6f-1,8,8,8,8,7.464102,7.464102
ctrnact,ctrnact-08_34-5e4_5f3_6h-2,8,8,3,8,2.732051,7.464102
ctrnact,ctrnact-08_34-5e5_5f2_6f-1,8,7,3,7,2.732051,6.464102
ctrnact,ctrnact-08_346-3d_3f_4e_4k_4l_5a_5d_5e-1,8,7,7,7,6.196152,6.196152
ctrnact,ctrnact-08_346-3d_4d_4k3_4l_4u_5e-1,8,7,7,7,6.464102,6.464102
ctrnact,ctrnact-08_346-3d_4d_4k_4l_4s_5c2_5e-1,8,6,6,6,5.464102,5.464102
ctrnact,ctrnact-08_346-3f2_3g_4e_4k_5a_5d_5e-1,8,11,11,11,9.660254,9.660254
ctrnact,ctrnact-08_346-3f_3g2_4e_4k_4p_4s_5c-1,8,10,3,10,3.000000,8.928203
ctrnact,ctrnact-08_346-3f_3g2_4e_4k_4s_4u_5c-1,8,11,3,11,3.000000,9.928203
ctrnact,ctrnact-08_346-3f_3g2_4e_4k_5c2_5d-1,8,11,3,11,3.000000,9.908426
ctrnact,ctrnact-08_346-3f_3g2_4e_5b_5c_5d_6i-1,8,11,3,11,3.000000,9.660254
ctrnact,ctrnact-08_346-3f_3g4_4e_4k_5c-1,8,13,3,13,3.000000,11.392305
ctrnact,ctrnact-08_346-3f_3g_4e2_4k2_5c2-1,8,11,3,11,3.000000,9.908426
ctrnact,ctrnact-08_346-3f_3g_4e2_4k2_5c2-2,8,11,3,11,3.000000,9.908426
ctrnact,ctrnact-08_346-3f_3g_4e2_4k_5b_5c_6i-1,8,11,3,11,3.000000,9.660254
ctrnact,ctrnact-08_346-3f_3g_4e_4k2_5a_5c2-1,8,10,3,10,3.000000,8.928203
ctrnact,ctrnact-08_346-3f_4d_4e_4j_4k2_4l_5a-1,8,11,11,11,9.660254,9.660254
ctrnact,ctrnact-08_346-3f_4d_4e_4k2_4m_5c_5e-1,8,7,5,7,4.464102,6.276329
ctrnact,ctrnact-08_346-3f_4d_4f_4k2_4l_4m_5e-1,8,10,10,10,8.928203,8.928203
ctrnact,ctrnact-08_346-3f_4d_4k2_5a_5e2_5f-1,8,10,10,10,8.928203,8.928203
ctrnact,ctrnact-08_346-3f_4d_4k3_4l_4u_5e-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346-3f_4d_4k_5d_5e_5f_6i2-1,8,9,9,9,8.732051,8.732051
ctrnact,ctrnact-08_346-3f_4e2_4k2_4l_4m_5d-1,8,6,6,6,5.537170,5.537170
ctrnact,ctrnact-08_346-3f_4e4_4k_5c_6i-1,8,11,3,11,3.000000,9.660254
ctrnact,ctrnact-08_346-3f_4e_4k_4l_5b_5c_5d_5f-1,8,6,6,6,5.353527,5.353527
ctrnact,ctrnact-08_346-3f_4e_4k_4p_4s2_4u_5c-1,8,8,3,8,3.000000,7.464102
ctrnact,ctrnact-08_346-3f_4e_4k_4s2_4u2_5c-1,8,9,3,9,3.000000,8.464102
ctrnact,ctrnact-08_346-3f_4e_4k_4s_4u_5c2_5d-1,8,9,3,9,3.000000,8.464102
